vOTU,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
VIRSorter_NODE_3900_length_2736_cov_3_83364-cat_1,0,0,2.925267662,0,0,0,18.30585421,4.508145018,0,0,0,23.56130761,0,0,0
VIRSorter_NODE_4583_length_2507_cov_4_19494-cat_1,0,0,0,0,0,0,18.13752452,0,0,0,0,22.92278979,0,0,0
VIRSorter_NODE_5125_length_2365_cov_3_84199-cat_1,92.71172068,0,0,0,0,707.0026468,9.973534364,0,0,0,578.9413583,32.37285354,5.591207679,0,7.55068122
VIRSorter_NODE_5458_length_2288_cov_7_69189-cat_1,0,0,0,0,0,10.60207973,32.19305396,4.908061109,0,0,0,40.16277096,0,0,0
VIRSorter_NODE_5641_length_2244_cov_1_95249-cat_1,0,0,0,0,0,0,8.458567119,0,0,0,0,15.96294553,9.196065261,0,0
VIRSorter_NODE_6734_length_2026_cov_1_84932-cat_1,0,0,0,0,0,0,9.131885894,0,0,0,0,11.68487613,0,0,0
VIRSorter_NODE_22_length_44455_cov_18_1608-circular-cat_2,0,38.04673153,0,0,0,0,198.7552861,0,0,0,0,166.0146336,0,0,0
VIRSorter_NODE_363_length_12478_cov_7_56814-circular-cat_2,0,67.976827,6.775619969,0,0,0,66.49022909,8.798153987,0,0,0,68.89607292,15.33903686,0,0
VIRSorter_NODE_8_length_62171_cov_111_284-circular-cat_2,0,2036.430168,33.92810442,0,0,0,1364.396334,41.40949335,0,0,0,1018.563629,52.49114051,0,0
VIRSorter_NODE_3_length_83954_cov_7_40523-cat_2,0,29.93009547,16.70152819,35.01646976,0,0,89.21473777,19.59588843,61.49674657,0,0,55.42334689,25.12365029,18.37323105,0
VIRSorter_NODE_7_length_62648_cov_24_7419-cat_2,0,31.62106132,0,0,0,0,192.0220983,0,0,0,0,152.9250182,8.644301345,0,0
VIRSorter_NODE_10_length_58375_cov_7_42059-cat_2,0,0,0,0,0,0,85.63773177,6.325945429,0,0,0,68.38525867,10.92492553,0,0
VIRSorter_NODE_11_length_57227_cov_11_0769-cat_2,0,228.2803892,0,0,0,0,135.7578981,0,0,0,0,101.2689265,0,0,0
VIRSorter_NODE_13_length_55663_cov_7_92918-cat_2,0,81.33545719,7.300668011,0,0,0,86.81603963,7.889253782,0,0,0,73.11029054,10.92492553,0,0
VIRSorter_NODE_15_length_50249_cov_15_7453-cat_2,0,88.94480349,10.9760043,0,0,0,173.1691726,16.03299962,0,0,0,140.09081,22.62232054,0,0
VIRSorter_NODE_18_length_46902_cov_7_77271-cat_2,0,0,17.77662656,0,0,0,58.19999167,26.75802204,0,0,0,54.84868085,31.78160154,0,0
VIRSorter_NODE_20_length_45295_cov_6_13488-cat_2,0,0,7.025642846,0,0,0,64.59652004,6.653149503,0,0,0,50.3790561,9.085712478,0,0
VIRSorter_NODE_23_length_44368_cov_8_54422-cat_2,0,60.70567387,4.400402637,0,0,10.70971506,75.79044468,6.10780938,0,0,7.612780166,79.11235807,5.591207679,0,0
VIRSorter_NODE_29_length_40806_cov_6_48998-cat_2,0,32.12835107,0,0,0,0,71.58220233,0,0,0,0,55.61490224,0,0,0
VIRSorter_NODE_33_length_38935_cov_5_32287-cat_2,0,0,0,0,0,0,57.52667289,0,0,0,0,46.86720809,0,0,0
VIRSorter_NODE_35_length_38209_cov_29_493-cat_2,0,43.62691882,129.0368069,0,0,0,324.2450729,128.6639131,0,0,0,219.8416859,169.097248,0,0
VIRSorter_NODE_37_length_37227_cov_7_17443-cat_2,0,54.78729341,5.925542187,0,0,0,77.13708223,5.962385347,0,0,0,66.15044629,6.179755856,0,0
VIRSorter_NODE_39_length_36295_cov_67_0602-cat_2,0,345.1261291,79.40726576,0,0,0,651.9409045,83.10983477,0,0,0,578.7525533,99.06001499,0,0
VIRSorter_NODE_43_length_35155_cov_386_206-cat_2,0,1011.704866,6.075555913,0,0,0,4784.855714,0,0,0,0,3259.058812,0,0,0
VIRSorter_NODE_45_length_34843_cov_53_0493-cat_2,0,281.3767168,4.325395774,0,0,0,588.7751869,0,0,0,0,487.7637637,6.547598466,0,0
VIRSorter_NODE_46_length_34819_cov_6_94681-cat_2,0,45.82517442,0,0,0,0,73.64424108,0,0,0,0,63.53252322,0,0,0
VIRSorter_NODE_50_length_33473_cov_6_22296-cat_2,177.2348313,0,0,0,0,1637.29478,13.34012824,0,0,0,1277.99547,55.61490224,0,0,0
VIRSorter_NODE_51_length_33454_cov_101_295-cat_2,0,245.1900477,0,0,0,0,1045.958636,0,0,0,0,868.0649781,5.554423418,0,0
VIRSorter_NODE_53_length_32889_cov_8_26972-cat_2,0,86.57745131,9.750892207,0,0,0,83.19695121,10.87044646,0,0,0,70.87547817,16.92076008,0,0
VIRSorter_NODE_57_length_31786_cov_22_1113-cat_2,0,134.6008813,0,0,0,0,257.3340196,0,0,0,0,201.7716315,0,0,0
VIRSorter_NODE_60_length_31086_cov_23_1047-cat_2,0,70.85146894,5.975546763,0,0,0,258.9752341,0,0,0,0,211.3493989,0,0,0
VIRSorter_NODE_61_length_31030_cov_6_65308-cat_2,0,49.20710611,0,0,0,0,60.47244254,0,0,0,0,54.14631125,0,0,0
VIRSorter_NODE_63_length_30945_cov_42_1491-cat_2,0,199.7030664,0,0,0,0,338.5951793,0,0,0,0,283.0549502,0,0,0
VIRSorter_NODE_73_length_29000_cov_29_9443-cat_2,0,83.3646162,0,0,0,0,244.5409628,0,0,0,0,182.7438005,0,0,0
VIRSorter_NODE_78_length_28366_cov_15_5132-cat_2,8673.819903,743.0103927,10.85099287,5.733088676,0,2077.25418,112.0234113,6.362301437,9.828247169,0,1749.141976,136.2597031,7.356852209,0,0
VIRSorter_NODE_83_length_27610_cov_7_09-cat_2,0,0,0,0,0,0,89.21473777,0,0,0,0,66.15044629,5.002659502,0,0
VIRSorter_NODE_85_length_27313_cov_5_67096-cat_2,0,45.48698125,14.57633373,0,0,0,64.97526185,12.25197477,0,0,0,51.14527749,15.81723225,0,0
VIRSorter_NODE_90_length_26633_cov_5_6765-cat_2,0,30.60648181,0,0,0,0,66.27981698,0,0,0,0,52.74157204,7.136146643,0,0
VIRSorter_NODE_93_length_26110_cov_7_05377-cat_2,0,52.75813439,15.27639779,0,0,0,68.93100965,15.70579555,0,0,0,55.23179155,19.27495279,0,0
VIRSorter_NODE_96_length_25881_cov_7_56292-cat_2,0,39.56860079,0,0,0,0,75.20129075,5.380689215,0,0,0,69.15148005,7.246499426,0,0
VIRSorter_NODE_98_length_25850_cov_140_682-cat_2,0,291.5225118,0,0,0,0,995.628057,0,0,0,0,733.7208285,0,0,0
VIRSorter_NODE_104_length_25421_cov_32_5628-cat_2,0,194.4610723,254.5482912,0,5.211980303,0,376.0906186,237.5138017,0,7.445786879,0,295.8891584,264.4788369,0,0
VIRSorter_NODE_109_length_24648_cov_42_7457-cat_2,0,60.02928753,26.05238379,0,0,0,374.1127447,34.32007175,0,0,0,294.6121228,27.80890135,0,0
VIRSorter_NODE_119_length_23749_cov_8_44159-cat_2,0,43.28872565,144.5382252,0,0,0,88.49933657,172.4001909,0,0,0,64.42644817,272.6449429,0,0
VIRSorter_NODE_122_length_23506_cov_8_47341-cat_2,717.6830952,732.695501,15.70143668,0,0,134.9208827,96.36874976,10.28875032,0,0,117.3108277,77.06910104,11.18241536,0,0
VIRSorter_NODE_133_length_22358_cov_38_2928-cat_2,0,94.69408737,0,0,0,0,404.8749963,0,0,0,0,351.5679124,0,0,0
VIRSorter_NODE_141_length_21893_cov_10_9546-cat_2,0,50.55987879,0,0,0,0,131.7179855,0,0,0,0,96.73544993,0,0,0
VIRSorter_NODE_150_length_21572_cov_8_09304-cat_2,0,36.52486227,12.65115758,0,0,0,98.68328305,9.452562135,0,0,0,74.89814044,6.69473551,0,0
VIRSorter_NODE_152_length_21493_cov_65_9698-cat_2,0,101.9652405,178.3913228,0,0,0,638.3061993,131.4633257,0,0,0,451.048989,148.8659044,0,0
VIRSorter_NODE_155_length_21286_cov_7_26904-cat_2,0,30.94467498,168.5654237,40.81821818,0,0,106.426449,139.6434275,70.20176549,0,0,66.78896411,179.5807624,10.26287174,0
VIRSorter_NODE_162_length_20434_cov_4_23843-cat_2,0,0,0,0,0,0,14.05552944,0,0,0,0,22.66738266,0,0,0
VIRSorter_NODE_166_length_20047_cov_64_1719-cat_2,0,335.9949136,10.50096084,0,0,0,639.0216005,13.41536703,0,0,0,574.9852981,19.12781574,0,0
VIRSorter_NODE_167_length_20042_cov_19_2653-cat_2,0,60.87477045,34.50315704,0,0,0,205.1518144,52.13451578,0,0,0,177.891065,56.05921383,0,0
VIRSorter_NODE_168_length_20021_cov_3_5273-cat_2,0,0,0,0,0,0,22.64034383,0,0,0,0,32.50055711,0,0,0
VIRSorter_NODE_170_length_19932_cov_13_1427-cat_2,0,70.68237236,0,0,0,0,171.9066999,0,0,0,0,120.8075718,0,0,0
VIRSorter_NODE_171_length_19890_cov_20_9873-cat_2,0,0,0,0,0,0,124.6060559,0,0,0,0,116.9126131,0,0,0
VIRSorter_NODE_182_length_19135_cov_6_08684-cat_2,180.8433713,0,4.125377472,0,0,1428.051704,14.18177671,0,0,0,1086.512903,50.25135254,0,0,0
VIRSorter_NODE_184_length_18922_cov_18_547-cat_2,0,57.49283876,0,0,0,0,154.7370711,10.43417436,0,0,0,141.4316974,19.42208983,0,0
VIRSorter_NODE_186_length_18900_cov_35_9256-cat_2,0,102.4725303,0,0,0,0,323.7821662,0,0,0,0,222.2680536,20.15777505,0,0
VIRSorter_NODE_191_length_18571_cov_9_58052-cat_2,19.15302014,56.98554901,7101.824817,5866.219921,38.59886862,0,152.4646203,6101.846994,8062.981654,54.09450747,0,88.6262736,9066.143251,2930.338164,40.19755725
VIRSorter_NODE_192_length_18537_cov_12_1973-cat_2,0,53.43452073,124.8864271,0,0,0,124.1431493,86.01831543,0,0,0,105.4831441,92.84347488,0,0
VIRSorter_NODE_193_length_18435_cov_15_5619-cat_2,0,68.82230993,0,0,0,0,170.0129908,10.90680246,0,0,0,123.2977913,14.97119425,0,0
VIRSorter_NODE_194_length_18387_cov_21_3577-cat_2,0,105.1780756,15.07637949,0,0,0,210.0333756,17.66901999,0,0,0,138.4306637,23.61549559,0,0
VIRSorter_NODE_197_length_18229_cov_6_26686-cat_2,0,0,0,0,0,0,75.32753802,0,0,0,0,59.06289848,0,0,0
VIRSorter_NODE_203_length_17821_cov_18_7143-cat_2,0,46.50156076,13.6262468,0,0,0,150.1080045,15.99664361,0,0,0,104.5892191,24.79259194,0,0
VIRSorter_NODE_210_length_17006_cov_6_83423-cat_2,0,68.14592359,0,0,0,0,88.58350142,0,0,0,0,63.08556075,0,0,0
VIRSorter_NODE_211_length_16875_cov_4_4846-cat_2,0,0,0,0,0,0,12.03557311,0,0,0,0,23.49745583,0,0,0
VIRSorter_NODE_213_length_16809_cov_6_87919-cat_2,0,0,0,0,0,0,74.86463136,0,0,0,0,61.04230372,0,0,0
VIRSorter_NODE_247_length_15489_cov_7_05838-cat_2,197.6369614,0,0,0,0,1646.174694,10.2260289,0,0,0,1271.968686,65.19266956,0,0,0
VIRSorter_NODE_250_length_15431_cov_8_81822-cat_2,0,86.74654789,0,0,0,0,90.68762259,0,0,0,0,81.8579847,0,0,0
VIRSorter_NODE_254_length_15313_cov_9_40136-cat_2,0,0,7.950727492,5.080821102,0,0,58.15790924,7.598405716,9.491278694,0,0,50.05979719,9.269633783,6.342224107,0
VIRSorter_NODE_262_length_15112_cov_5_31686-cat_2,0,0,0,0,0,0,53.9496669,0,0,0,0,48.65505799,0,0,0
VIRSorter_NODE_263_length_15110_cov_5_58552-cat_2,0,0,3.500320279,0,0,0,55.63296384,0,0,0,0,51.33683284,5.775128984,0,0
VIRSorter_NODE_266_length_14996_cov_9_71628-cat_2,0,78.29171866,16.40150074,0,0,0,140.3448823,16.54198374,0,0,0,84.3482042,20.9670288,0,0
VIRSorter_NODE_270_length_14866_cov_8_84019-cat_2,0,0,52.62981563,0,0,0,113.3279664,38.13745261,0,0,0,77.32450817,45.83318926,0,0
VIRSorter_NODE_273_length_14709_cov_4_15347-cat_2,193.1956814,0,4.325395774,0,0,1151.213642,14.85509549,5.526113248,0,0,840.1548778,39.07729067,0,0,0
VIRSorter_NODE_276_length_14629_cov_5_93228-cat_2,92.85051068,0,0,0,0,823.6793414,11.27808949,0,0,0,635.2442116,34.60766592,0,0,0
VIRSorter_NODE_281_length_14225_cov_4_76083-cat_2,0,0,7.725706902,0,0,0,51.38263906,8.252813864,0,0,0,36.97018186,11.9916691,0,0
VIRSorter_NODE_282_length_14175_cov_44_0484-cat_2,0,144.915773,1915.000223,24.75183794,0,0,437.2784623,1379.346952,52.17395211,6.025892637,0,308.6595148,1411.816723,9.532555021,0
VIRSorter_NODE_283_length_14137_cov_8_29122-cat_2,0,26.54816378,0,0,0,0,98.64120063,0,0,0,0,76.494435,0,0,0
VIRSorter_NODE_299_length_13761_cov_6_20188-cat_2,0,0,0,0,0,0,73.68632351,0,0,0,0,57.65815927,0,0,0
VIRSorter_NODE_300_length_13757_cov_6_45132-cat_2,0,0,322.1794794,133.2342344,22.88739177,0,66.95313575,229.8426839,245.7061792,26.70093807,0,56.1257165,236.2653087,101.3218348,22.43381588
VIRSorter_NODE_304_length_13711_cov_4_13445-cat_2,0,0,0,0,0,0,0,0,0,0,0,37.86410681,0,0,0
VIRSorter_NODE_308_length_13622_cov_16_5019-cat_2,0,49.54529928,0,0,0,0,194.1262195,0,0,0,0,151.9033897,0,0,0
VIRSorter_NODE_309_length_13560_cov_8_27701-cat_2,365.7116527,187.3590157,0,0,0,212.8488596,55.38046929,0,0,0,232.6127273,73.42954946,0,0,0
VIRSorter_NODE_310_length_13527_cov_3_79387-cat_2,0,31.11377156,0,0,0,0,24.78654743,0,0,0,0,22.53967909,0,0,0
VIRSorter_NODE_314_length_13356_cov_5_9497-cat_2,0,42.10504956,0,0,0,0,66.40606425,0,0,0,0,53.12468274,0,0,0
VIRSorter_NODE_320_length_13288_cov_20_2222-cat_2,0,66.11676457,0,0,0,0,154.1899996,5.017129133,0,0,0,114.1669865,6.106187333,0,0
VIRSorter_NODE_333_length_13047_cov_4_15171-cat_2,0,0,0,0,0,0,28.53188312,0,0,0,0,30.07418939,0,0,0
VIRSorter_NODE_355_length_12680_cov_3_11644-cat_2,0,0,0,0,0,0,19.23166753,0,0,0,0,27.07315563,0,0,0
VIRSorter_NODE_364_length_12452_cov_2_92603-cat_2,0,0,0,0,0,0,15.19175487,0,0,0,0,19.6663489,0,0,0
VIRSorter_NODE_366_length_12415_cov_14_4115-cat_2,0,66.9622475,20.5518805,0,0,80.56504241,140.5552944,19.99580452,0,4.952314064,64.70863141,132.7478551,25.34435586,0,0
VIRSorter_NODE_373_length_12195_cov_6_16911-cat_2,243.7152418,0,3.725340869,0,0,1144.486434,22.2195196,0,0,0,856.4906352,46.99491165,0,0,0
VIRSorter_NODE_391_length_11975_cov_4_77374-cat_2,38.86120028,0,0,0,0,409.55242,10.89934768,0,0,0,304.4054736,29.88263404,0,0,0
VIRSorter_NODE_394_length_11909_cov_4_13126-cat_2,0,0,0,0,0,0,0,0,0,0,0,37.73640324,0,0,0
VIRSorter_NODE_401_length_11770_cov_5_47196-cat_2,0,0,0,0,0,0,70.02515266,0,0,0,0,51.20912927,0,0,0
VIRSorter_NODE_407_length_11591_cov_47_0412-cat_2,0,74.06430405,0,0,0,0,310.1053786,0,0,0,0,286.3752429,0,0,0
VIRSorter_NODE_410_length_11537_cov_7_3779-cat_2,0,38.3849247,27.62752792,0,0,0,51.84554572,27.08522612,0,0,0,52.35846135,34.76112669,0,0
VIRSorter_NODE_412_length_11497_cov_218_608-cat_2,0,1629.245593,48.77946332,0,0,0,1709.177629,78.49262173,0,0,0,1686.45327,106.52722,0,0
VIRSorter_NODE_415_length_11445_cov_13_9222-cat_2,0,26.04087403,196.6679951,0,0,0,107.3522623,185.3065739,0,0,0,90.73338241,214.8200845,6.688163603,0
VIRSorter_NODE_417_length_11406_cov_16_9058-cat_2,29.70106022,71.3587587,13.32621935,0,0,217.5848139,171.1071339,14.86960736,0,4.571366828,180.909262,159.8210107,20.59918619,0,0
VIRSorter_NODE_419_length_11376_cov_5_10644-cat_2,0,0,0,0,0,0,42.1245059,0,0,0,0,37.80025502,0,0,0
VIRSorter_NODE_428_length_11143_cov_5_89286-cat_2,0,0,11.25102947,0,0,0,62.40823402,11.27036255,0,0,0,44.05772967,20.26812784,0,0
VIRSorter_NODE_441_length_11036_cov_8_80776-cat_2,0,33.81931692,3.325304265,0,0,0,90.56137532,7.053065593,0,0,0,81.66642935,10.74100423,0,0
VIRSorter_NODE_442_length_11034_cov_3_6578-cat_2,0,0,4.650425514,4.222574294,0,9.418091131,19.52624449,0,0,0,7.348447522,32.69211245,5.99583455,0,0
VIRSorter_NODE_446_length_10953_cov_10_1339-cat_2,0,70.85146894,5.800530749,0,0,20.5583475,91.2346941,7.598405716,0,0,16.8115562,91.24419667,7.172930904,0,0
VIRSorter_NODE_461_length_10762_cov_3_29859-cat_2,62.31671045,0,0,0,0,581.0154963,0,0,0,0,446.9865021,24.90219503,0,0,0
VIRSorter_NODE_468_length_10660_cov_9_58114-cat_2,0,31.95925449,3.325304265,0,0,0,99.35660183,0,0,0,0,85.36983271,5.775128984,0,0
VIRSorter_NODE_470_length_10655_cov_13_2986-cat_2,0,62.05844654,136.1374566,0,0,0,149.8134276,153.6041347,0,0,0,118.700463,201.3938292,0,0
VIRSorter_NODE_476_length_10554_cov_3_80684-cat_2,0,0,33.70308383,12.70205275,17.44880362,0,15.36008457,29.41201064,0,20.05167722,0,28.98870909,37.04175087,17.22009939,0
VIRSorter_NODE_477_length_10553_cov_8_79901-cat_2,0,38.21582812,7.675702327,0,0,0,98.85161275,8.907222012,0,0,0,80.38939371,13.27911824,0,0
VIRSorter_NODE_479_length_10517_cov_9_61967-cat_2,0,0,0,0,0,0,81.00866519,0,0,0,0,69.85384966,0,0,0
VIRSorter_NODE_483_length_10484_cov_12_5268-cat_2,0,242.8226955,11.85108437,0,0,0,125.0268801,15.9239316,0,0,0,113.8477275,18.09785643,0,0
VIRSorter_NODE_487_length_10440_cov_24_0289-cat_2,0,56.81645242,11.25102947,0,0,0,267.5600485,7.998321807,0,0,0,214.6058398,12.10202188,0,0
VIRSorter_NODE_500_length_10364_cov_12_6882-cat_2,37.19572027,73.38791771,7.900722916,0,0,231.4159535,128.5618037,0,0,0,192.2755657,114.5500972,8.239674474,0,0
VIRSorter_NODE_502_length_10331_cov_4_77647-cat_2,66.75799049,0,0,0,0,550.9314223,6.354445945,0,0,0,418.6500426,16.92072227,0,0,0
VIRSorter_NODE_505_length_10251_cov_7_93851-cat_2,0,32.97383399,0,0,0,0,101.4186406,0,0,0,0,77.13295282,0,0,0
VIRSorter_NODE_506_length_10250_cov_4_75233-cat_2,0,0,4.400402637,0,0,0,39.80997261,7.452981683,0,0,0,31.28737325,12.17559041,0,0
VIRSorter_NODE_519_length_10079_cov_6_77394-cat_2,0,61.72025337,5.67551931,0,0,0,87.99434749,9.452562135,0,0,0,62.8940054,13.68374511,0,0
VIRSorter_NODE_521_length_10075_cov_3_94561-cat_2,0,0,0,0,0,0,34.08676302,0,0,0,0,29.62722691,0,0,0
VIRSorter_NODE_532_length_9910_cov_4_32035-cat_2,0,0,6.900631408,0,0,0,60.51452496,7.961965798,0,0,0,40.86514057,12.94805989,0,0
VIRSorter_NODE_534_length_9857_cov_14_4029-cat_2,0,136.9682335,19.65179814,0,0,0,118.5882694,46.17213043,0,0,0,108.3564743,67.05770788,0,0
VIRSorter_NODE_553_length_9707_cov_7_68421-cat_2,0,203.930481,0,0,0,0,76.96875254,0,0,0,0,70.68392282,5.848697506,0,0
VIRSorter_NODE_556_length_9664_cov_4_05963-cat_2,0,0,0,0,0,0,0,0,0,0,0,37.1617372,0,0,0
VIRSorter_NODE_560_length_9615_cov_3_42971-cat_2,0,0,0,0,0,0,14.64468337,0,0,0,0,21.4541988,0,0,0
VIRSorter_NODE_561_length_9610_cov_17_516-cat_2,0,219.3182702,5.650517022,0,0,0,157.2620165,6.90764156,0,0,0,148.9023559,7.76147908,0,0
VIRSorter_NODE_568_length_9549_cov_30_9547-cat_2,0,221.3474292,305.8529855,82.01406495,20.5835454,0,154.4845766,318.9876161,142.986956,22.75293944,0,132.173189,379.2457314,54.04343693,15.58146356
VIRSorter_NODE_577_length_9409_cov_18_2736-cat_2,0,117.8603195,0,0,0,0,145.5210204,0,0,0,0,158.4162715,0,0,0
VIRSorter_NODE_630_length_8798_cov_17_7516-cat_2,0,29.08461255,0,0,0,0,99.14618971,7.961965798,0,0,0,86.90227549,16.22185912,0,0
VIRSorter_NODE_654_length_8556_cov_9_52817-cat_2,0,0,3.750343156,0,0,0,71.91886172,7.307557651,0,0,0,75.98362074,8.717869868,0,0
VIRSorter_NODE_662_length_8472_cov_44_962-cat_2,0,110.5891663,10.75098372,0,0,0,204.3522484,16.8328318,0,0,0,199.9199299,21.66592976,0,0
VIRSorter_NODE_677_length_8321_cov_5_11408-cat_2,0,40.07589055,0,0,0,32.18296283,22.80867352,0,0,0,23.94853761,30.90426255,0,0,0
VIRSorter_NODE_683_length_8281_cov_21_8502-cat_2,0,192.6010098,13.2262102,0,0,91.49002813,167.151386,10.32510633,0,4.190419593,59.36911199,164.418339,16.92076008,0,0
VIRSorter_NODE_688_length_8199_cov_76_2746-cat_2,0,632.0830332,25.4273266,0,0,0,664.8602085,22.35894505,0,7.54968158,0,503.790561,26.37431517,0,0
VIRSorter_NODE_694_length_8112_cov_13_4224-cat_2,0,80.82816743,7.400677162,0,0,12.32424497,96.66332673,10.97951448,0,0,11.73636942,99.16181766,8.975359695,0,0
VIRSorter_NODE_709_length_8023_cov_3_35141-cat_2,0,0,0,0,0,0,13.76095248,0,0,0,0,21.83730949,0,0,0
VIRSorter_NODE_715_length_7999_cov_9_65295-cat_2,0,36.01757252,8.07573893,0,0,0,72.33968596,7.234845634,0,0,0,69.27918362,11.03527831,0,0
VIRSorter_NODE_721_length_7948_cov_14_2626-cat_2,0,78.12262208,6.975638271,0,0,15.8223931,92.4971668,8.361881889,0,0,10.7847719,83.07116856,7.945400386,0,0
VIRSorter_NODE_728_length_7878_cov_5_11543-cat_2,0,0,50.70463947,16.20369973,0,0,54.6650681,45.00873817,20.66739976,8.934944255,0,41.1205477,53.59466834,14.79852292,0
VIRSorter_NODE_735_length_7827_cov_3_73778-cat_2,0,0,0,0,0,0,13.04555128,0,0,0,0,27.58396988,0,0,0
VIRSorter_NODE_741_length_7788_cov_4_57998-cat_2,0,0,0,0,0,0,0,0,0,0,0,41.8229173,0,0,0
VIRSorter_NODE_745_length_7729_cov_3_81066-cat_2,0,0,0,0,0,0,0,0,0,0,0,34.79922126,0,0,0
VIRSorter_NODE_748_length_7686_cov_7_91286-cat_2,0,0,0,0,0,0,66.3218994,0,0,0,0,55.55105046,0,0,0
VIRSorter_NODE_750_length_7677_cov_2_77998-cat_2,0,0,0,0,0,0,16.70672212,0,0,0,0,23.30590048,0,0,0
VIRSorter_NODE_757_length_7644_cov_4_86401-cat_2,0,0,0,0,0,0,44.817781,0,0,0,0,46.67565274,0,0,0
VIRSorter_NODE_772_length_7540_cov_2_40053-cat_2,0,0,0,0,0,0,18.01127725,0,0,0,0,15.51598306,0,0,0
VIRSorter_NODE_808_length_7307_cov_10_2224-cat_2,0,0,0,0,0,0,112.2338234,0,0,0,0,94.62834112,10.96170979,0,0
VIRSorter_NODE_816_length_7277_cov_3_12033-cat_2,0,38.72311787,0,0,0,0,33.8763509,0,0,0,0,28.66945018,0,0,0
VIRSorter_NODE_821_length_7266_cov_8_28498-cat_2,0,60.70567387,187.3671441,0,0,0,111.097598,219.8084257,0,0,0,75.28125114,341.8729221,0,0
VIRSorter_NODE_823_length_7255_cov_6_23278-cat_2,0,161.3181417,0,0,0,0,48.77352881,0,0,0,0,54.46557016,0,0,0
VIRSorter_NODE_832_length_7187_cov_3_74902-cat_2,0,0,0,0,0,0,0,0,0,0,0,34.35225879,0,0,0
VIRSorter_NODE_833_length_7177_cov_3_15543-cat_2,0,0,6.375583366,12.80504237,0,0,27.73231707,13.66985909,16.28680959,0,0,27.64782166,14.34586181,12.76132366,0
VIRSorter_NODE_835_length_7173_cov_3_96699-cat_2,0,0,0,0,0,0,0,0,0,0,0,36.52321938,0,0,0
VIRSorter_NODE_836_length_7166_cov_11_2183-cat_2,0,51.91265147,12.90118046,0,0,0,91.57135348,14.57875929,0,0,0,73.94036371,20.26812784,0,0
VIRSorter_NODE_852_length_7091_cov_4_1299-cat_2,0,0,0,0,0,0,22.85075595,0,0,0,0,24.19982543,0,0,0
VIRSorter_NODE_879_length_6968_cov_4_6401-cat_2,0,33.31202716,0,0,0,0,67.16354787,0,0,0,0,47.44187413,0,0,0
VIRSorter_NODE_883_length_6922_cov_18_6158-cat_2,115.3344908,76.93894599,11.02600888,5.561439314,0,1095.243272,131.1288316,9.925190242,0,0,815.6776749,134.0248907,8.828222651,0,0
VIRSorter_NODE_898_length_6841_cov_7_61553-cat_2,117.8327109,0,0,0,0,1018.553101,12.79305674,0,0,0,777.1379753,44.88780284,0,0,0
VIRSorter_NODE_902_length_6799_cov_3_86195-cat_2,0,0,4.375400349,0,0,127.6554981,17.96919482,0,0,0,95.79415042,26.17923068,0,0,0
VIRSorter_NODE_914_length_6722_cov_9_51207-cat_2,0,0,6.350581078,0,0,0,67.37395999,7.5256937,0,0,0,59.82911986,8.975359695,0,0
VIRSorter_NODE_922_length_6702_cov_18_7974-cat_2,0,99.09059857,4.625423226,0,0,0,145.8155973,5.307977199,0,0,0,117.1041684,6.106187333,0,0
VIRSorter_NODE_947_length_6604_cov_6_79753-cat_2,126.7152709,0,0,0,0,845.7984012,10.77310041,4.362720985,0,0,647.773579,32.94751958,0,0,0
VIRSorter_NODE_963_length_6553_cov_6-cat_2,0,0,0,0,0,0,43.80780284,0,0,0,0,45.90943136,0,0,0
VIRSorter_NODE_964_length_6552_cov_10_1036-cat_2,0,0,108.1098921,0,0,0,126.3314353,94.70740139,0,0,0,91.05264132,96.30119541,0,0
VIRSorter_NODE_972_length_6510_cov_3_65097-cat_2,0,0,0,0,0,0,0,0,0,0,0,33.33063027,0,0,0
VIRSorter_NODE_978_length_6477_cov_5_68639-cat_2,0,23.67352184,0,0,0,0,70.10931751,0,0,0,0,57.40275214,0,0,0
VIRSorter_NODE_979_length_6477_cov_3_45749-cat_2,0,0,0,0,0,0,24.87071227,0,0,0,0,19.21938642,5.407286374,0,0
VIRSorter_NODE_986_length_6458_cov_27_1621-cat_2,9084.915886,234.3678662,9.175839589,0,0,1569.861247,34.92841149,0,0,0,1293.115298,113.0815062,7.062578121,0,0
VIRSorter_NODE_989_length_6447_cov_18_5084-cat_2,0,82.68822986,5.750526173,0,0,0,172.4537714,6.325945429,0,0,0,151.4564272,15.70687947,0,0
VIRSorter_NODE_991_length_6446_cov_6_40354-cat_2,0,29.42280572,8.875812137,0,0,0,78.73621432,10.54324238,0,0,0,52.29460957,17.28860269,0,0
VIRSorter_NODE_1002_length_6392_cov_9_95455-cat_2,0,0,0,0,0,0,79.28328583,0,0,0,0,69.91770144,0,0,0
VIRSorter_NODE_1034_length_6234_cov_3_17025-cat_2,0,29.76099889,8.150745793,0,6.042875714,0,33.20303212,9.343494111,0,7.54968158,0,29.11641265,9.379986566,0,0
VIRSorter_NODE_1046_length_6191_cov_171_745-cat_2,0,196.1520381,1139.754288,0,0,0,887.8549705,725.7749919,0,0,0,640.2418195,849.2382347,0,0
